home_team,away_team,home_win_pct_fangraphs,away_win_pct_fangraphs,home_sportsbook,home_odds,home_win_pct_oddstrader,away_sportsbook,away_odds,away_win_pct_oddstrader,home_team_win,home_diff,away_diff,home_ev,away_ev,home_payout,away_payout
Cardinals,Dodgers,0.5589999999999999,0.441,SugarHouse,-108,0.5192307692307693,BetRivers,+105,0.4878048780487805,0.0,0.03976923076923067,-0.046804878048780474,0.07659259259259243,-0.09594999999999992,0.9259259259259259,1.05
Rockies,Padres,0.348,0.652,Caesars,+170,0.37037037037037035,BetRivers,-195,0.6610169491525424,1.0,-0.022370370370370374,-0.009016949152542364,-0.06040000000000012,-0.01364102564102565,1.7,0.5128205128205128
Tigers,Yankees,0.389,0.611,FanDuel,+200,0.3333333333333333,BetRivers,-235,0.7014925373134329,1.0,0.0556666666666667,-0.09049253731343287,0.16700000000000004,-0.129,2.0,0.425531914893617
Pirates,Mariners,0.43,0.57,BetRivers,+140,0.4166666666666667,FanDuel,-152,0.6031746031746031,1.0,0.013333333333333308,-0.03317460317460319,0.03199999999999992,-0.05500000000000005,1.4,0.6578947368421053
Rays,Diamondbacks,0.506,0.494,Caesars,+100,0.5,SugarHouse,-113,0.5305164319248826,1.0,0.006000000000000005,-0.03651643192488263,0.01200000000000001,-0.06883185840707962,1.0,0.8849557522123894
Cubs,BlueJays,0.575,0.425,FanDuel,-166,0.6240601503759399,Bet365,+145,0.40816326530612246,1.0,-0.049060150375939915,0.01683673469387753,-0.07861445783132537,0.04125000000000001,0.6024096385542169,1.45
Orioles,RedSox,0.52,0.48,FanDuel,-112,0.5283018867924528,BetRivers,-103,0.5073891625615764,0.0,-0.008301886792452806,-0.02738916256157642,-0.01571428571428568,-0.05398058252427185,0.8928571428571429,0.970873786407767
Mets,Marlins,0.606,0.39399999999999996,Caesars,-190,0.6551724137931034,BetRivers,+175,0.36363636363636365,1.0,-0.04917241379310344,0.030363636363636315,-0.07505263157894743,0.0834999999999998,0.5263157894736842,1.75
Athletics,Giants,0.542,0.45799999999999996,Caesars,+110,0.47619047619047616,FanDuel,-120,0.5454545454545454,1.0,0.06580952380952387,-0.08745454545454545,0.1382000000000001,-0.16033333333333338,1.1,0.8333333333333334
Reds,Royals,0.591,0.409,Bet365,-120,0.5454545454545454,BetMGM,+110,0.47619047619047616,0.0,0.045545454545454556,-0.06719047619047619,0.08349999999999996,-0.14109999999999995,0.8333333333333334,1.1
Rangers,Twins,0.562,0.43799999999999994,FanDuel,-142,0.5867768595041323,Bet365,+125,0.4444444444444444,0.0,-0.02477685950413222,-0.006444444444444475,-0.04222535211267597,-0.01450000000000018,0.704225352112676,1.25
Phillies,Nationals,0.652,0.348,BetMGM,-225,0.6923076923076923,BetRivers,+200,0.3333333333333333,1.0,-0.04030769230769227,0.014666666666666661,-0.05822222222222223,0.04399999999999993,0.4444444444444444,2.0
Astros,WhiteSox,0.7509999999999999,0.249,FanDuel,-375,0.7894736842105263,BetRivers,+310,0.24390243902439024,1.0,-0.03847368421052644,0.005097560975609761,-0.04873333333333349,0.02090000000000003,0.26666666666666666,3.1
Brewers,Guardians,0.536,0.46399999999999997,FanDuel,-120,0.5454545454545454,BetRivers,+110,0.47619047619047616,1.0,-0.009454545454545382,-0.012190476190476196,-0.017333333333333256,-0.025600000000000067,0.8333333333333334,1.1
Angels,Braves,0.342,0.6579999999999999,Caesars,+196,0.33783783783783783,BetMGM,-225,0.6923076923076923,0.0,0.004162162162162197,-0.03430769230769237,0.012320000000000109,-0.049555555555555686,1.96,0.4444444444444444
Cardinals,Dodgers,0.483,0.517,BetRivers,+108,0.4807692307692308,Caesars,-115,0.5348837209302325,1.0,0.002230769230769203,-0.017883720930232494,0.0046399999999999775,-0.033434782608695646,1.08,0.8695652173913043
Rockies,Padres,0.358,0.642,SugarHouse,+180,0.35714285714285715,DraftKings,-192,0.6575342465753424,0.0,0.0008571428571428341,-0.015534246575342414,0.0023999999999999577,-0.02362499999999995,1.8,0.5208333333333334
Tigers,Yankees,0.44299999999999995,0.557,Bet365,+175,0.36363636363636365,Caesars,-195,0.6610169491525424,0.0,0.0793636363636363,-0.10401694915254234,0.21824999999999983,-0.15735897435897434,1.75,0.5128205128205128
Cubs,BlueJays,0.49200000000000005,0.508,Bet365,-125,0.5555555555555556,Caesars,+110,0.47619047619047616,1.0,-0.06355555555555553,0.03180952380952384,-0.11439999999999995,0.06680000000000008,0.8,1.1
Rays,Diamondbacks,0.531,0.469,FanDuel,-104,0.5098039215686274,BetMGM,-105,0.5121951219512195,1.0,0.02119607843137261,-0.04319512195121955,0.04157692307692318,-0.08433333333333343,0.9615384615384616,0.9523809523809523
Reds,Royals,0.595,0.405,FanDuel,-138,0.5798319327731093,Caesars,+130,0.43478260869565216,0.0,0.01516806722689068,-0.029782608695652135,0.026159420289855018,-0.0684999999999999,0.7246376811594203,1.3
Orioles,RedSox,0.613,0.387,FanDuel,-174,0.635036496350365,BetRivers,+155,0.39215686274509803,0.0,-0.022036496350364976,-0.005156862745098023,-0.0347011494252874,-0.013149999999999995,0.5747126436781609,1.55
Phillies,Nationals,0.715,0.285,FanDuel,-275,0.7333333333333333,BetRivers,+240,0.29411764705882354,1.0,-0.018333333333333313,-0.009117647058823564,-0.025000000000000022,-0.03100000000000014,0.36363636363636365,2.4
Rangers,Twins,0.541,0.45899999999999996,FanDuel,-120,0.5454545454545454,SugarHouse,+108,0.4807692307692308,0.0,-0.004454545454545378,-0.02176923076923082,-0.0081666666666666,-0.04528000000000004,0.8333333333333334,1.08
Pirates,Mariners,0.551,0.449,BetRivers,-117,0.5391705069124424,BetMGM,+105,0.4878048780487805,1.0,0.011829493087557652,-0.03880487804878047,0.021940170940170978,-0.0795499999999999,0.8547008547008547,1.05
Astros,WhiteSox,0.588,0.41200000000000003,Caesars,-267,0.7275204359673024,BetMGM,+230,0.30303030303030304,0.0,-0.13952043596730246,0.108969696969697,-0.19177528089887644,0.35960000000000003,0.37453183520599254,2.3
Mets,Marlins,0.7020000000000001,0.298,BetMGM,-250,0.7142857142857143,SugarHouse,+225,0.3076923076923077,1.0,-0.012285714285714233,-0.009692307692307722,-0.017199999999999882,-0.03149999999999997,0.4,2.25
Angels,Braves,0.451,0.5489999999999999,BetMGM,+145,0.40816326530612246,BetRivers,-159,0.6138996138996139,1.0,0.042836734693877554,-0.06489961389961396,0.1049500000000001,-0.10571698113207562,1.45,0.6289308176100629
Rockies,Padres,0.413,0.5870000000000001,Caesars,+140,0.4166666666666667,BetRivers,-159,0.6138996138996139,1.0,-0.003666666666666707,-0.026899613899613817,-0.00880000000000003,-0.043817610062892975,1.4,0.6289308176100629
Brewers,Guardians,0.49,0.51,Caesars,-105,0.5121951219512195,SugarHouse,-109,0.5215311004784688,1.0,-0.022195121951219532,-0.011531100478468836,-0.04333333333333339,-0.02211009174311923,0.9523809523809523,0.9174311926605505
Cardinals,Dodgers,0.503,0.49700000000000005,BetRivers,+120,0.45454545454545453,FanDuel,-134,0.5726495726495726,0.0,0.04845454545454547,-0.07564957264957256,0.10660000000000003,-0.1321044776119401,1.2,0.746268656716418
Tigers,Mariners,0.48,0.52,SugarHouse,+125,0.4444444444444444,BetMGM,-135,0.574468085106383,1.0,0.03555555555555556,-0.05446808510638301,0.07999999999999996,-0.0948148148148148,1.25,0.7407407407407407
Mets,Athletics,0.565,0.435,FanDuel,-184,0.647887323943662,Caesars,+178,0.3597122302158273,0.0,-0.08288732394366205,0.07528776978417268,-0.12793478260869573,0.20930000000000004,0.5434782608695652,1.78
Orioles,RedSox,0.573,0.42700000000000005,DraftKings,-148,0.5967741935483871,Caesars,+135,0.425531914893617,1.0,-0.023774193548387168,0.0014680851063830214,-0.03983783783783795,0.003450000000000175,0.6756756756756757,1.35
Brewers,Dodgers,0.473,0.527,Bet365,+125,0.4444444444444444,BetMGM,-140,0.5833333333333334,1.0,0.028555555555555556,-0.056333333333333346,0.06424999999999992,-0.09657142857142853,1.25,0.7142857142857143
Rangers,Twins,0.522,0.478,SugarHouse,+102,0.49504950495049505,Caesars,-120,0.5454545454545454,0.0,0.026950495049504974,-0.06745454545454543,0.054440000000000044,-0.1236666666666667,1.02,0.8333333333333334
Giants,Braves,0.494,0.506,DraftKings,-112,0.5283018867924528,Bet365,+105,0.4878048780487805,1.0,-0.03430188679245283,0.01819512195121953,-0.06492857142857139,0.0373,0.8928571428571429,1.05
Phillies,Nationals,0.7070000000000001,0.293,Bet365,-270,0.7297297297297297,BetRivers,+225,0.3076923076923077,1.0,-0.022729729729729642,-0.014692307692307727,-0.031148148148148036,-0.04775000000000007,0.37037037037037035,2.25
Twins,Royals,0.513,0.48700000000000004,Caesars,+105,0.4878048780487805,FanDuel,-108,0.5192307692307693,0.0,0.025195121951219535,-0.03223076923076923,0.051650000000000085,-0.06207407407407395,1.05,0.9259259259259259
Diamondbacks,Rockies,0.687,0.313,Bet365,-210,0.6774193548387096,SugarHouse,+188,0.3472222222222222,1.0,0.009580645161290424,-0.03422222222222221,0.01414285714285718,-0.09856000000000009,0.47619047619047616,1.88
Orioles,Nationals,0.605,0.395,SugarHouse,-165,0.6226415094339622,Bet365,+145,0.40816326530612246,1.0,-0.017641509433962255,-0.01316326530612244,-0.028333333333333377,-0.03225,0.6060606060606061,1.45
Padres,Pirates,0.58,0.42,BetRivers,-132,0.5689655172413793,FanDuel,+120,0.45454545454545453,1.0,0.011034482758620623,-0.034545454545454546,0.019393939393939297,-0.07600000000000007,0.7575757575757576,1.2
RedSox,Rangers,0.594,0.406,Bet365,-130,0.5652173913043478,BetMGM,+120,0.45454545454545453,0.0,0.02878260869565219,-0.0485454545454545,0.050923076923076904,-0.10679999999999995,0.7692307692307693,1.2
Reds,Cardinals,0.54,0.46,BetRivers,+112,0.4716981132075472,Bet365,-110,0.5238095238095238,1.0,0.06830188679245286,-0.06380952380952382,0.14480000000000015,-0.12181818181818183,1.12,0.9090909090909091
Guardians,Cubs,0.601,0.39899999999999997,Caesars,-130,0.5652173913043478,BetRivers,+128,0.43859649122807015,1.0,0.035782608695652196,-0.039596491228070185,0.06330769230769229,-0.09028000000000003,0.7692307692307693,1.28
Phillies,Marlins,0.561,0.439,Caesars,-165,0.6226415094339622,Bet365,+145,0.40816326530612246,1.0,-0.06164150943396218,0.030836734693877543,-0.09899999999999992,0.07555,0.6060606060606061,1.45
Tigers,Mariners,0.484,0.516,BetMGM,+125,0.4444444444444444,SugarHouse,-137,0.5780590717299579,1.0,0.039555555555555566,-0.06205907172995784,0.08899999999999997,-0.10735766423357662,1.25,0.7299270072992701
Mets,Athletics,0.627,0.373,BetMGM,-210,0.6774193548387096,BetRivers,+190,0.3448275862068966,1.0,-0.05041935483870963,0.028172413793103424,-0.07442857142857146,0.0817,0.47619047619047616,1.9
Rays,Astros,0.516,0.484,SugarHouse,+110,0.47619047619047616,FanDuel,-124,0.5535714285714286,0.0,0.03980952380952385,-0.06957142857142862,0.08360000000000012,-0.12567741935483878,1.1,0.8064516129032258
Brewers,Dodgers,0.507,0.493,BetRivers,+104,0.49019607843137253,Caesars,-115,0.5348837209302325,1.0,0.016803921568627478,-0.041883720930232515,0.03427999999999998,-0.07830434782608697,1.04,0.8695652173913043
WhiteSox,Yankees,0.39399999999999996,0.606,Caesars,+205,0.32786885245901637,BetRivers,-235,0.7014925373134329,0.0,0.06613114754098359,-0.09549253731343288,0.20169999999999977,-0.1361276595744681,2.05,0.425531914893617
Giants,Braves,0.484,0.516,BetRivers,-129,0.5633187772925764,Caesars,+115,0.46511627906976744,0.0,-0.07931877729257641,0.05088372093023258,-0.1408062015503876,0.10939999999999994,0.7751937984496124,1.15
Angels,BlueJays,0.498,0.502,BetRivers,-106,0.5145631067961165,Caesars,+100,0.5,0.0,-0.0165631067961165,0.0020000000000000018,-0.032188679245283014,0.0040000000000000036,0.9433962264150944,1.0
Orioles,Nationals,0.634,0.366,BetMGM,-185,0.6491228070175439,SugarHouse,+165,0.37735849056603776,0.0,-0.015122807017543871,-0.011358490566037771,-0.023297297297297292,-0.030100000000000016,0.5405405405405406,1.65
Reds,Cardinals,0.5820000000000001,0.418,BetRivers,-127,0.5594713656387665,Caesars,+115,0.46511627906976744,1.0,0.022528634361233535,-0.04711627906976745,0.04026771653543321,-0.10130000000000011,0.7874015748031497,1.15
Guardians,Cubs,0.595,0.405,FanDuel,-154,0.6062992125984252,BetRivers,+133,0.4291845493562232,1.0,-0.011299212598425257,-0.02418454935622316,-0.018636363636363673,-0.0563499999999999,0.6493506493506493,1.33
Phillies,Marlins,0.652,0.348,BetMGM,-200,0.6666666666666666,SugarHouse,+188,0.3472222222222222,0.0,-0.014666666666666606,0.0007777777777777661,-0.021999999999999964,0.0022399999999999087,0.5,1.88
Tigers,Mariners,0.53,0.47,SugarHouse,-122,0.5495495495495496,BetRivers,+117,0.4608294930875576,1.0,-0.019549549549549572,0.009170506912442367,-0.035573770491803214,0.019899999999999918,0.819672131147541,1.17
Mets,Athletics,0.57,0.43,BetRivers,-175,0.6363636363636364,FanDuel,+164,0.3787878787878788,0.0,-0.0663636363636364,0.05121212121212121,-0.10428571428571437,0.13519999999999988,0.5714285714285714,1.64
Rays,Astros,0.484,0.516,Caesars,+110,0.47619047619047616,BetRivers,-124,0.5535714285714286,0.0,0.007809523809523822,-0.03757142857142859,0.01639999999999997,-0.06787096774193546,1.1,0.8064516129032258
Brewers,Dodgers,0.493,0.507,SugarHouse,+100,0.5,BetRivers,-109,0.5215311004784688,0.0,-0.007000000000000006,-0.014531100478468839,-0.014000000000000012,-0.027862385321100858,1.0,0.9174311926605505
RedSox,Rangers,0.568,0.43200000000000005,Caesars,-140,0.5833333333333334,Bet365,+120,0.45454545454545453,1.0,-0.015333333333333421,-0.02254545454545448,-0.026285714285714357,-0.049599999999999866,0.7142857142857143,1.2
Diamondbacks,Rockies,0.669,0.331,DraftKings,-198,0.6644295302013423,BetRivers,+180,0.35714285714285715,1.0,0.004570469798657717,-0.026142857142857134,0.006878787878787984,-0.07320000000000004,0.5050505050505051,1.8
Twins,Royals,0.5720000000000001,0.428,BetMGM,-120,0.5454545454545454,BetRivers,+106,0.4854368932038835,1.0,0.02654545454545465,-0.05743689320388351,0.0486666666666668,-0.11832000000000004,0.8333333333333334,1.06
Padres,Pirates,0.655,0.345,FanDuel,-250,0.7142857142857143,BetRivers,+220,0.3125,1.0,-0.059285714285714275,0.03249999999999997,-0.08299999999999996,0.10399999999999998,0.4,2.2
WhiteSox,Yankees,0.359,0.6409999999999999,Bet365,+240,0.29411764705882354,SugarHouse,-278,0.7354497354497355,0.0,0.06488235294117645,-0.09444973544973556,0.2205999999999999,-0.1284244604316548,2.4,0.3597122302158273
Giants,Braves,0.508,0.49200000000000005,BetRivers,+100,0.5,FanDuel,-104,0.5098039215686274,0.0,0.008000000000000007,-0.017803921568627368,0.016000000000000014,-0.03492307692307689,1.0,0.9615384615384616
Angels,BlueJays,0.47100000000000003,0.529,Bet365,+100,0.5,BetRivers,-113,0.5305164319248826,0.0,-0.02899999999999997,-0.0015164319248825997,-0.057999999999999885,-0.0028584070796459637,1.0,0.8849557522123894
Reds,Cardinals,0.451,0.5489999999999999,Caesars,+126,0.4424778761061947,BetRivers,-122,0.5495495495495496,1.0,0.0085221238938053,-0.0005495495495496661,0.019260000000000055,-0.001000000000000112,1.26,0.819672131147541
RedSox,Rangers,0.521,0.479,BetRivers,-118,0.5412844036697247,Caesars,+110,0.47619047619047616,1.0,-0.020284403669724727,0.0028095238095238173,-0.037474576271186444,0.005900000000000016,0.847457627118644,1.1
Diamondbacks,Rockies,0.708,0.292,DraftKings,-298,0.7487437185929648,BetRivers,+250,0.2857142857142857,1.0,-0.040743718592964884,0.006285714285714283,-0.05441610738255037,0.02200000000000002,0.33557046979865773,2.5
Angels,BlueJays,0.5379999999999999,0.462,SugarHouse,-104,0.5098039215686274,BetMGM,-105,0.5121951219512195,0.0,0.028196078431372507,-0.0501951219512195,0.05530769230769217,-0.09800000000000003,0.9615384615384616,0.9523809523809523
RedSox,Astros,0.402,0.598,Bet365,+125,0.4444444444444444,BetMGM,-130,0.5652173913043478,0.0,-0.042444444444444396,0.03278260869565219,-0.09549999999999992,0.057999999999999996,1.25,0.7692307692307693
Nationals,Angels,0.594,0.406,BetMGM,-155,0.6078431372549019,Caesars,+135,0.425531914893617,0.0,-0.013843137254901938,-0.019531914893616997,-0.022774193548387167,-0.04589999999999994,0.6451612903225806,1.35
Yankees,Rangers,0.569,0.431,FanDuel,-144,0.5901639344262295,Caesars,+126,0.4424778761061947,1.0,-0.021163934426229547,-0.011477876106194718,-0.03586111111111123,-0.025939999999999963,0.6944444444444444,1.26
Marlins,Padres,0.39899999999999997,0.601,SugarHouse,+188,0.3472222222222222,BetRivers,-195,0.6610169491525424,1.0,0.051777777777777756,-0.06001694915254241,0.14911999999999992,-0.09079487179487183,1.88,0.5128205128205128
Rays,Orioles,0.5539999999999999,0.446,Caesars,-115,0.5348837209302325,BetRivers,+112,0.4716981132075472,1.0,0.019116279069767428,-0.02569811320754717,0.035739130434782496,-0.05447999999999997,0.8695652173913043,1.12
Brewers,Reds,0.5329999999999999,0.467,FanDuel,-126,0.5575221238938053,Caesars,+110,0.47619047619047616,0.0,-0.02452212389380537,-0.009190476190476138,-0.04398412698412718,-0.019299999999999873,0.7936507936507936,1.1
BlueJays,Athletics,0.578,0.42200000000000004,BetRivers,-139,0.5815899581589958,SugarHouse,+138,0.42016806722689076,0.0,-0.0035899581589958762,0.0018319327731092794,-0.006172661870503693,0.0043600000000000305,0.7194244604316546,1.38
Rockies,Braves,0.37799999999999995,0.622,BetRivers,+150,0.4,Bet365,-170,0.6296296296296297,1.0,-0.022000000000000075,-0.007629629629629653,-0.05500000000000016,-0.01211764705882351,1.5,0.5882352941176471
Twins,Guardians,0.514,0.486,Caesars,-115,0.5348837209302325,Bet365,+100,0.5,0.0,-0.020883720930232497,-0.014000000000000012,-0.03904347826086957,-0.028000000000000025,0.8695652173913043,1.0
Diamondbacks,Phillies,0.46,0.54,Caesars,+110,0.47619047619047616,FanDuel,-126,0.5575221238938053,1.0,-0.016190476190476144,-0.017522123893805253,-0.03399999999999992,-0.03142857142857136,1.1,0.7936507936507936
Mariners,Mets,0.588,0.41200000000000003,Caesars,-120,0.5454545454545454,BetRivers,+112,0.4716981132075472,1.0,0.04254545454545455,-0.05969811320754714,0.07799999999999996,-0.1265599999999999,0.8333333333333334,1.12
Dodgers,Pirates,0.6859999999999999,0.314,Caesars,-267,0.7275204359673024,Bet365,+225,0.3076923076923077,1.0,-0.04152043596730248,0.006307692307692292,-0.0570711610486892,0.020500000000000074,0.37453183520599254,2.25
Giants,Tigers,0.597,0.40299999999999997,BetRivers,-180,0.6428571428571429,Caesars,+158,0.3875968992248062,0.0,-0.04585714285714293,0.015403100775193745,-0.07133333333333336,0.03974,0.5555555555555556,1.58
Yankees,Rangers,0.581,0.419,FanDuel,-158,0.6124031007751938,BetRivers,+145,0.40816326530612246,1.0,-0.031403100775193815,0.010836734693877526,-0.05127848101265825,0.026549999999999963,0.6329113924050633,1.45
Yankees,Rangers,0.581,0.419,FanDuel,-158,0.6124031007751938,BetRivers,+145,0.40816326530612246,0.0,-0.031403100775193815,0.010836734693877526,-0.05127848101265825,0.026549999999999963,0.6329113924050633,1.45
Yankees,Rangers,0.581,0.419,FanDuel,-174,0.635036496350365,Caesars,+158,0.3875968992248062,1.0,-0.054036496350365004,0.03140310077519376,-0.08509195402298858,0.08102000000000009,0.5747126436781609,1.58
Yankees,Rangers,0.581,0.419,FanDuel,-174,0.635036496350365,Caesars,+158,0.3875968992248062,0.0,-0.054036496350365004,0.03140310077519376,-0.08509195402298858,0.08102000000000009,0.5747126436781609,1.58
Marlins,Padres,0.389,0.611,FanDuel,+166,0.37593984962406013,Bet365,-190,0.6551724137931034,0.0,0.013060150375939883,-0.04417241379310344,0.03473999999999999,-0.06742105263157899,1.66,0.5263157894736842
BlueJays,Athletics,0.565,0.435,Caesars,-130,0.5652173913043478,BetRivers,+117,0.4608294930875576,0.0,-0.00021739130434783593,-0.02582949308755761,-0.00038461538461542766,-0.05604999999999993,0.7692307692307693,1.17
Giants,Tigers,0.6459999999999999,0.354,Caesars,-240,0.7058823529411765,BetRivers,+230,0.30303030303030304,1.0,-0.05988235294117661,0.05096969696969694,-0.08483333333333343,0.1681999999999999,0.4166666666666667,2.3
RedSox,Astros,0.517,0.483,Caesars,-110,0.5238095238095238,BetRivers,+105,0.4878048780487805,0.0,-0.006809523809523821,-0.004804878048780492,-0.013000000000000012,-0.009850000000000025,0.9090909090909091,1.05
Nationals,Angels,0.493,0.507,SugarHouse,-108,0.5192307692307693,BetRivers,-107,0.5169082125603864,1.0,-0.02623076923076928,-0.009908212560386431,-0.05051851851851852,-0.019168224299065395,0.9259259259259259,0.9345794392523364
Yankees,Rangers,0.608,0.392,FanDuel,-158,0.6124031007751938,BetRivers,+145,0.40816326530612246,1.0,-0.004403100775193791,-0.016163265306122443,-0.007189873417721537,-0.03959999999999997,0.6329113924050633,1.45
Yankees,Rangers,0.608,0.392,FanDuel,-158,0.6124031007751938,BetRivers,+145,0.40816326530612246,0.0,-0.004403100775193791,-0.016163265306122443,-0.007189873417721537,-0.03959999999999997,0.6329113924050633,1.45
Yankees,Rangers,0.608,0.392,FanDuel,-174,0.635036496350365,Caesars,+158,0.3875968992248062,1.0,-0.02703649635036498,0.004403100775193791,-0.04257471264367818,0.011360000000000037,0.5747126436781609,1.58
Yankees,Rangers,0.608,0.392,FanDuel,-174,0.635036496350365,Caesars,+158,0.3875968992248062,0.0,-0.02703649635036498,0.004403100775193791,-0.04257471264367818,0.011360000000000037,0.5747126436781609,1.58
Brewers,Reds,0.523,0.47700000000000004,Bet365,-140,0.5833333333333334,BetRivers,+128,0.43859649122807015,1.0,-0.06033333333333335,0.038403508771929884,-0.10342857142857137,0.0875600000000002,0.7142857142857143,1.28
WhiteSox,Cubs,0.373,0.627,SugarHouse,+215,0.31746031746031744,Bet365,-225,0.6923076923076923,0.0,0.055539682539682556,-0.06530769230769229,0.17494999999999994,-0.09433333333333332,2.15,0.4444444444444444
Diamondbacks,Phillies,0.532,0.46799999999999997,Caesars,-115,0.5348837209302325,SugarHouse,+102,0.49504950495049505,1.0,-0.0028837209302324807,-0.027049504950495074,-0.005391304347826031,-0.05464000000000002,0.8695652173913043,1.02
Royals,Cardinals,0.515,0.485,Caesars,-120,0.5454545454545454,BetMGM,+110,0.47619047619047616,1.0,-0.0304545454545454,0.008809523809523823,-0.05583333333333329,0.01849999999999996,0.8333333333333334,1.1
Rockies,Braves,0.436,0.564,FanDuel,+172,0.36764705882352944,BetRivers,-182,0.6453900709219859,0.0,0.06835294117647056,-0.08139007092198591,0.18591999999999997,-0.12610989010989015,1.72,0.5494505494505495
Twins,Guardians,0.509,0.491,BetRivers,-107,0.5169082125603864,DraftKings,+105,0.4878048780487805,0.0,-0.00790821256038643,0.003195121951219515,-0.015299065420560753,0.006550000000000056,0.9345794392523364,1.05
Dodgers,Pirates,0.467,0.5329999999999999,Caesars,-110,0.5238095238095238,BetRivers,-104,0.5098039215686274,1.0,-0.05680952380952381,0.023196078431372502,-0.10845454545454536,0.045499999999999874,0.9090909090909091,0.9615384615384616
Rays,Orioles,0.522,0.478,BetRivers,+125,0.4444444444444444,DraftKings,-135,0.574468085106383,0.0,0.0775555555555556,-0.09646808510638305,0.1745000000000001,-0.16792592592592598,1.25,0.7407407407407407
Mariners,Mets,0.5529999999999999,0.447,BetRivers,-129,0.5633187772925764,SugarHouse,+116,0.46296296296296297,1.0,-0.010318777292576464,-0.015962962962962957,-0.018317829457364432,-0.034479999999999955,0.7751937984496124,1.16
RedSox,Astros,0.5720000000000001,0.428,SugarHouse,-130,0.5652173913043478,Caesars,+115,0.46511627906976744,0.0,0.006782608695652281,-0.037116279069767444,0.012000000000000122,-0.0798000000000001,0.7692307692307693,1.15
Rockies,Braves,0.395,0.605,BetRivers,+143,0.411522633744856,Caesars,-160,0.6153846153846154,1.0,-0.016522633744855963,-0.010384615384615437,-0.04015000000000002,-0.01687500000000003,1.43,0.625
WhiteSox,Cubs,0.5579999999999999,0.442,BetRivers,+160,0.38461538461538464,BetMGM,-145,0.5918367346938775,0.0,0.1733846153846153,-0.14983673469387754,0.45079999999999987,-0.25317241379310346,1.6,0.6896551724137931
Diamondbacks,Phillies,0.439,0.561,SugarHouse,+125,0.4444444444444444,BetRivers,-118,0.5412844036697247,1.0,-0.0054444444444444184,0.01971559633027531,-0.012249999999999983,0.036423728813559375,1.25,0.847457627118644
Yankees,Angels,0.679,0.321,FanDuel,-235,0.7014925373134329,BetRivers,+210,0.3225806451612903,0.0,-0.022492537313432814,-0.001580645161290306,-0.03206382978723399,-0.0049000000000000155,0.425531914893617,2.1
Braves,Brewers,0.574,0.426,BetRivers,-125,0.5555555555555556,Bet365,+115,0.46511627906976744,0.0,0.018444444444444374,-0.039116279069767446,0.03319999999999995,-0.08410000000000012,0.8,1.15
Mariners,Tigers,0.6409999999999999,0.359,Bet365,-200,0.6666666666666666,BetMGM,+180,0.35714285714285715,1.0,-0.025666666666666726,0.001857142857142835,-0.038500000000000145,0.005199999999999982,0.5,1.8
Diamondbacks,Phillies,0.536,0.46399999999999997,BetMGM,-120,0.5454545454545454,Caesars,+110,0.47619047619047616,0.0,-0.009454545454545382,-0.012190476190476196,-0.017333333333333256,-0.025600000000000067,0.8333333333333334,1.1
Guardians,Diamondbacks,0.462,0.5379999999999999,BetMGM,-110,0.5238095238095238,BetRivers,+102,0.49504950495049505,0.0,-0.061809523809523814,0.04295049504950488,-0.11800000000000005,0.08675999999999984,0.9090909090909091,1.02
Guardians,Diamondbacks,0.462,0.5379999999999999,BetMGM,-110,0.5238095238095238,BetRivers,+102,0.49504950495049505,0.0,-0.061809523809523814,0.04295049504950488,-0.11800000000000005,0.08675999999999984,0.9090909090909091,1.02
Guardians,Diamondbacks,0.462,0.5379999999999999,BetMGM,-105,0.5121951219512195,Caesars,-105,0.5121951219512195,0.0,-0.0501951219512195,0.0258048780487804,-0.09800000000000003,0.05038095238095219,0.9523809523809523,0.9523809523809523
Guardians,Diamondbacks,0.462,0.5379999999999999,BetMGM,-105,0.5121951219512195,Caesars,-105,0.5121951219512195,0.0,-0.0501951219512195,0.0258048780487804,-0.09800000000000003,0.05038095238095219,0.9523809523809523,0.9523809523809523
Cubs,Twins,0.442,0.5579999999999999,BetMGM,+130,0.43478260869565216,Caesars,-140,0.5833333333333334,1.0,0.007217391304347842,-0.02533333333333343,0.016599999999999948,-0.04342857142857154,1.3,0.7142857142857143
Rangers,Astros,0.447,0.5529999999999999,Bet365,+115,0.46511627906976744,BetMGM,-125,0.5555555555555556,0.0,-0.018116279069767427,-0.002555555555555644,-0.03894999999999993,-0.004600000000000104,1.15,0.8
Marlins,Reds,0.456,0.544,BetMGM,+115,0.46511627906976744,BetRivers,-105,0.5121951219512195,1.0,-0.009116279069767419,0.031804878048780516,-0.019600000000000062,0.06209523809523809,1.15,0.9523809523809523
Athletics,WhiteSox,0.599,0.401,SugarHouse,-182,0.6453900709219859,BetRivers,+175,0.36363636363636365,1.0,-0.04639007092198588,0.03736363636363638,-0.0718791208791209,0.10275000000000012,0.5494505494505495,1.75
Nationals,Giants,0.434,0.5660000000000001,Caesars,+143,0.411522633744856,FanDuel,-158,0.6124031007751938,0.0,0.022477366255144016,-0.04640310077519372,0.05461999999999989,-0.07577215189873404,1.43,0.6329113924050633
Guardians,Diamondbacks,0.462,0.5379999999999999,BetMGM,-110,0.5238095238095238,BetRivers,+102,0.49504950495049505,0.0,-0.061809523809523814,0.04295049504950488,-0.11800000000000005,0.08675999999999984,0.9090909090909091,1.02
